Area,Room,Parking,Warehouse,Elevator,Address,Price,Price_Million,Price_per_sqm,Price_per_sqm_Million
113.0,2,True,True,False,Islamshahr,1520000000.0,1520.0,13451327.433628319,13.451327433628318
78.0,2,True,True,False,Islamshahr,1000000000.0,1000.0,12820512.82051282,12.82051282051282
103.0,2,True,True,True,Islamshahr,1442000000.0,1442.0,14000000.0,14.0
102.0,1,False,True,False,Islamshahr,1650000000.0,1650.0,16176470.588235294,16.176470588235293
68.0,1,False,False,False,Islamshahr,815000000.0,815.0,11985294.11764706,11.98529411764706
45.0,1,False,True,False,Islamshahr,218000000.0,218.0,4844444.444444444,4.844444444444444
85.0,2,False,True,False,Islamshahr,430000000.0,430.0,5058823.529411765,5.0588235294117645
50.0,1,False,True,False,Islamshahr,240000000.0,240.0,4800000.0,4.8
55.0,1,False,True,False,Islamshahr,330000000.0,330.0,6000000.0,6.0
84.0,2,True,True,True,Islamshahr,855000000.0,855.0,10178571.42857143,10.178571428571429
125.0,2,True,True,True,Islamshahr Elahieh,1750000000.0,1750.0,14000000.0,14.0
63.0,3,False,True,False,Javadiyeh,1450000000.0,1450.0,23015873.015873015,23.015873015873016
48.0,1,False,False,False,Jeyhoon,850000000.0,850.0,17708333.333333332,17.708333333333332
71.0,2,False,True,True,Jeyhoon,1640000000.0,1640.0,23098591.549295776,23.098591549295776
76.0,2,True,True,True,Jeyhoon,2000000000.0,2000.0,26315789.47368421,26.31578947368421
85.0,2,True,True,True,Jeyhoon,2100000000.0,2100.0,24705882.352941178,24.705882352941178
79.0,2,True,True,True,Jeyhoon,1817000000.0,1817.0,23000000.0,23.0
85.0,2,True,True,True,Jeyhoon,1900000000.0,1900.0,22352941.17647059,22.35294117647059
80.0,2,False,True,True,Jeyhoon,1750000000.0,1750.0,21875000.0,21.875
54.0,1,True,True,True,Jeyhoon,1500000000.0,1500.0,27777777.777777776,27.777777777777775
64.0,2,True,True,False,Jeyhoon,1500000000.0,1500.0,23437500.0,23.4375
95.0,2,True,True,True,Jeyhoon,2280000000.0,2280.0,24000000.0,24.0
75.0,2,True,True,True,Jeyhoon,2250000000.0,2250.0,30000000.0,30.0
48.0,1,True,True,True,Jeyhoon,810000000.0,810.0,16875000.0,16.875
80.0,2,True,True,True,Jeyhoon,2150000000.0,2150.0,26875000.0,26.875
110.0,3,True,True,True,Jeyhoon,2330000000.0,2330.0,21181818.181818184,21.181818181818183
64.0,2,True,True,False,Jeyhoon,1500000000.0,1500.0,23437500.0,23.4375
45.0,1,True,True,False,Jeyhoon,1030000000.0,1030.0,22888888.888888888,22.88888888888889
42.0,1,False,True,True,Jeyhoon,1050000000.0,1050.0,25000000.0,25.0
46.0,1,True,True,False,Jeyhoon,750000000.0,750.0,16304347.826086957,16.304347826086957
80.0,2,True,True,True,Jeyhoon,1500000000.0,1500.0,18750000.0,18.75
60.0,1,False,True,False,Jeyhoon,1020000000.0,1020.0,17000000.0,17.0
70.0,2,True,True,True,Jeyhoon,1600000000.0,1600.0,22857142.85714286,22.857142857142858
78.0,2,True,False,True,Jeyhoon,2250000000.0,2250.0,28846153.846153848,28.846153846153847
65.0,2,True,True,True,Jeyhoon,1400000000.0,1400.0,21538461.53846154,21.53846153846154
53.0,1,True,True,True,Jeyhoon,1420000000.0,1420.0,26792452.83018868,26.79245283018868
42.0,1,True,False,True,Jeyhoon,960000000.0,960.0,22857142.85714286,22.857142857142858
76.0,2,True,True,True,Jeyhoon,1800000000.0,1800.0,23684210.52631579,23.68421052631579
83.0,2,True,True,True,Jeyhoon,2200000000.0,2200.0,26506024.096385542,26.50602409638554
100.0,2,True,True,True,Jeyhoon,2300000000.0,2300.0,23000000.0,23.0
47.0,1,False,True,False,Jeyhoon,850000000.0,850.0,18085106.382978722,18.085106382978722
70.0,2,True,True,True,Jeyhoon,1550000000.0,1550.0,22142857.14285714,22.142857142857142
67.0,2,True,True,False,Jeyhoon,1500000000.0,1500.0,22388059.701492537,22.388059701492537
70.0,2,True,True,True,Jeyhoon,1730000000.0,1730.0,24714285.714285713,24.71428571428571
76.0,2,True,True,True,Jeyhoon,1850000000.0,1850.0,24342105.263157893,24.342105263157894
65.0,2,True,True,False,Jeyhoon,1450000000.0,1450.0,22307692.307692308,22.307692307692307
56.0,1,False,True,False,Jeyhoon,950000000.0,950.0,16964285.714285713,16.96428571428571
46.0,1,True,True,True,Jeyhoon,1150000000.0,1150.0,25000000.0,25.0
66.0,2,False,True,False,Jeyhoon,1187000000.0,1187.0,17984848.484848484,17.984848484848484
58.0,2,False,True,False,Jeyhoon,1210000000.0,1210.0,20862068.96551724,20.862068965517242
67.0,2,True,True,False,Jeyhoon,1440000000.0,1440.0,21492537.313432835,21.492537313432834
40.0,1,False,True,False,Jeyhoon,800000000.0,800.0,20000000.0,20.0
45.0,1,False,True,False,Jeyhoon,745000000.0,745.0,16555555.555555556,16.555555555555557
67.0,2,False,True,True,Jeyhoon,1200000000.0,1200.0,17910447.76119403,17.910447761194032
53.0,2,True,True,False,Jeyhoon,1100000000.0,1100.0,20754716.981132075,20.754716981132074
52.0,1,False,True,False,Jeyhoon,1150100000.0,1150.1,22117307.692307692,22.11730769230769
75.0,2,True,True,True,Jeyhoon,1980000000.0,1980.0,26400000.0,26.4
71.0,2,True,True,False,Jeyhoon,1780000000.0,1780.0,25070422.53521127,25.070422535211268
78.0,2,True,True,True,Jeyhoon,2050000000.0,2050.0,26282051.282051284,26.282051282051285
63.0,1,True,True,False,Jeyhoon,1200000000.0,1200.0,19047619.04761905,19.047619047619047
46.0,1,False,True,False,Jeyhoon,1013000000.0,1013.0,22021739.13043478,22.02173913043478
53.0,1,False,False,False,Jeyhoon,900000000.0,900.0,16981132.0754717,16.9811320754717
105.0,2,True,True,True,Jeyhoon,2500000000.0,2500.0,23809523.80952381,23.80952380952381
73.0,2,False,True,True,Jeyhoon,1580000000.0,1580.0,21643835.616438355,21.643835616438356
42.0,1,True,True,True,Jeyhoon,900000000.0,900.0,21428571.42857143,21.42857142857143
48.0,1,True,True,False,Jeyhoon,995000000.0,995.0,20729166.666666668,20.729166666666668
53.0,1,True,True,True,Jeyhoon,1500000000.0,1500.0,28301886.79245283,28.30188679245283
44.0,1,True,True,False,Jeyhoon,1040000000.0,1040.0,23636363.636363637,23.636363636363637
44.0,1,True,True,False,Jeyhoon,1050000000.0,1050.0,23863636.363636363,23.863636363636363
97.0,2,False,False,True,Jeyhoon,2300000000.0,2300.0,23711340.206185568,23.711340206185568
87.0,2,True,True,True,Jeyhoon,1860000000.0,1860.0,21379310.344827585,21.379310344827584
42.0,1,True,True,True,Jeyhoon,930000000.0,930.0,22142857.14285714,22.142857142857142
75.0,2,False,True,True,Jeyhoon,1700000000.0,1700.0,22666666.666666668,22.666666666666668
58.0,1,True,True,True,Jeyhoon,1300000000.0,1300.0,22413793.103448275,22.413793103448274
82.0,2,True,True,True,Jeyhoon,1890000000.0,1890.0,23048780.48780488,23.04878048780488
43.0,1,False,True,True,Jeyhoon,900000000.0,900.0,20930232.558139537,20.930232558139537
40.0,1,True,True,False,Jeyhoon,830000000.0,830.0,20750000.0,20.75
46.0,1,False,True,True,Jeyhoon,940000000.0,940.0,20434782.608695652,20.434782608695652
93.0,2,True,True,True,Jeyhoon,2600000000.0,2600.0,27956989.247311827,27.956989247311828
80.0,2,True,True,True,Jeyhoon,2220000000.0,2220.0,27750000.0,27.75
85.0,2,False,False,True,Jeyhoon,1885000000.0,1885.0,22176470.588235293,22.176470588235293
45.0,1,False,True,False,Jeyhoon,800000000.0,800.0,17777777.777777776,17.777777777777775
72.0,2,True,True,True,Jeyhoon,1850000000.0,1850.0,25694444.444444444,25.694444444444443
80.0,2,True,True,True,Jeyhoon,2100000000.0,2100.0,26250000.0,26.25
44.0,1,False,True,False,Jeyhoon,945000000.0,945.0,21477272.727272727,21.477272727272727
69.0,2,True,True,True,Jeyhoon,1700000000.0,1700.0,24637681.15942029,24.63768115942029
77.0,2,True,True,True,Jeyhoon,1680000000.0,1680.0,21818181.818181816,21.818181818181817
78.0,2,True,False,True,Jeyhoon,2250000000.0,2250.0,28846153.846153848,28.846153846153847
65.0,1,True,True,True,Jeyhoon,1725000000.0,1725.0,26538461.53846154,26.53846153846154
52.0,1,True,False,False,Jeyhoon,1200000000.0,1200.0,23076923.076923076,23.076923076923077
171.0,3,True,True,True,Jordan,8900000000.0,8900.0,52046783.62573099,52.04678362573099
140.0,3,True,True,True,Jordan,7700000000.0,7700.0,55000000.0,55.0
147.0,3,True,True,True,Jordan,8700000000.0,8700.0,59183673.469387755,59.183673469387756
140.0,3,True,True,True,Jordan,9200000000.0,9200.0,65714285.71428572,65.71428571428572
128.0,2,True,True,True,Jordan,6144000000.0,6144.0,48000000.0,48.0
110.0,3,True,True,True,Jordan,6160000000.0,6160.0,56000000.0,56.0
258.0,4,True,True,False,Jordan,12000000000.0,12000.0,46511627.906976745,46.51162790697674
80.0,1,True,True,True,Jordan,4500000000.0,4500.0,56250000.0,56.25
270.0,4,True,True,False,Jordan,13000000000.0,13000.0,48148148.14814815,48.14814814814815
115.0,2,True,True,True,Jordan,6200000000.0,6200.0,53913043.47826087,53.91304347826087
253.0,4,True,True,True,Jordan,11385000000.0,11385.0,45000000.0,45.0
220.0,3,True,True,True,Jordan,13500000000.0,13500.0,61363636.36363637,61.36363636363637
140.0,3,True,True,True,Jordan,7700000000.0,7700.0,55000000.0,55.0
101.0,2,True,True,True,Jordan,5200000000.0,5200.0,51485148.51485149,51.48514851485149
138.0,3,True,True,True,Jordan,9500000000.0,9500.0,68840579.71014492,68.84057971014492
78.0,2,True,True,True,Kahrizak,780000000.0,780.0,10000000.0,10.0
134.0,2,True,True,True,Kahrizak,1608000000.0,1608.0,12000000.0,12.0
138.0,3,True,True,True,Kahrizak,1242000000.0,1242.0,9000000.0,9.0
75.0,2,False,True,True,Kahrizak,862500000.0,862.5,11500000.0,11.5
100.0,2,False,False,False,Kahrizak,1200000000.0,1200.0,12000000.0,12.0
51.0,1,False,True,True,Kahrizak,610000000.0,610.0,11960784.31372549,11.96078431372549
105.0,3,True,True,True,Kahrizak,1155000000.0,1155.0,11000000.0,11.0
55.0,1,False,True,True,Kahrizak,660000000.0,660.0,12000000.0,12.0
105.0,2,True,True,True,Kahrizak,1160000000.0,1160.0,11047619.047619049,11.04761904761905
105.0,3,True,True,True,Kahrizak,1312000000.0,1312.0,12495238.095238095,12.495238095238095
70.0,2,True,True,True,Kahrizak,714000000.0,714.0,10200000.0,10.2
82.0,2,True,True,True,Kahrizak,820000000.0,820.0,10000000.0,10.0
85.0,2,True,True,True,Kahrizak,850000000.0,850.0,10000000.0,10.0
138.0,3,True,True,True,Kahrizak,1242000000.0,1242.0,9000000.0,9.0
53.0,1,False,False,False,Kahrizak,450000000.0,450.0,8490566.03773585,8.49056603773585
190.0,3,True,True,True,Kamranieh,24300000000.0,24300.0,127894736.84210527,127.89473684210527
125.0,2,True,True,True,Kamranieh,8700000000.0,8700.0,69600000.0,69.6
192.0,3,True,True,True,Kamranieh,33490000000.0,33490.0,174427083.33333334,174.42708333333334
160.0,3,True,True,True,Kamranieh,13120000000.0,13120.0,82000000.0,82.0
85.0,1,True,True,True,Kamranieh,7100000000.0,7100.0,83529411.76470588,83.52941176470588
86.0,2,True,True,True,Kamranieh,5500000000.0,5500.0,63953488.37209302,63.95348837209302
270.0,3,True,True,True,Kamranieh,26500000000.0,26500.0,98148148.14814815,98.14814814814815
220.0,3,True,True,True,Kamranieh,33600000000.0,33600.0,152727272.72727272,152.72727272727272
90.0,1,True,True,True,Kamranieh,10000000000.0,10000.0,111111111.1111111,111.1111111111111
140.0,3,True,True,True,Kamranieh,8100000000.0,8100.0,57857142.85714286,57.85714285714286
225.0,4,True,True,True,Kamranieh,20250000000.0,20250.0,90000000.0,90.0
210.0,3,True,True,True,Kamranieh,34560000000.0,34560.0,164571428.57142857,164.57142857142856
175.0,3,True,True,True,Kamranieh,17000000000.0,17000.0,97142857.14285715,97.14285714285715
180.0,3,True,True,True,Kamranieh,14000000000.0,14000.0,77777777.77777778,77.77777777777777
150.0,3,True,True,True,Karimkhan,7800000000.0,7800.0,52000000.0,52.0
70.0,2,True,True,True,Karimkhan,3200000000.0,3200.0,45714285.71428572,45.714285714285715
113.0,2,True,True,True,Karimkhan,3170000000.0,3170.0,28053097.345132742,28.05309734513274
55.0,1,True,True,True,Karoon,1570000000.0,1570.0,28545454.545454547,28.545454545454547
55.0,1,False,True,False,Karoon,850000000.0,850.0,15454545.454545455,15.454545454545455
68.0,2,False,False,False,Karoon,1100000000.0,1100.0,16176470.588235294,16.176470588235293
68.0,2,False,False,False,Karoon,1100000000.0,1100.0,16176470.588235294,16.176470588235293
40.0,1,False,True,True,Karoon,880000000.0,880.0,22000000.0,22.0
67.0,2,False,True,False,Karoon,1070000000.0,1070.0,15970149.253731344,15.970149253731345
38.0,1,True,True,True,Karoon,1140000000.0,1140.0,30000000.0,30.0
45.0,1,False,True,True,Karoon,965000000.0,965.0,21444444.444444444,21.444444444444443
65.0,2,True,True,False,Karoon,1430000000.0,1430.0,22000000.0,22.0
90.0,2,True,True,True,Karoon,2000000000.0,2000.0,22222222.222222224,22.222222222222225
59.0,2,False,True,False,Karoon,1070000000.0,1070.0,18135593.22033898,18.135593220338983
50.0,1,False,False,False,Karoon,1000000000.0,1000.0,20000000.0,20.0
62.0,1,False,False,False,Karoon,1020000000.0,1020.0,16451612.903225806,16.451612903225804
45.0,1,False,True,False,Karoon,890000000.0,890.0,19777777.777777776,19.777777777777775
47.0,1,False,True,False,Karoon,800000000.0,800.0,17021276.59574468,17.02127659574468
45.0,1,False,False,False,Karoon,680000000.0,680.0,15111111.111111112,15.111111111111112
60.0,2,True,True,False,Karoon,1450000000.0,1450.0,24166666.666666668,24.166666666666668
57.0,1,True,False,True,Karoon,1700000000.0,1700.0,29824561.40350877,29.82456140350877
45.0,1,False,True,False,Karoon,880000000.0,880.0,19555555.555555556,19.555555555555557
92.0,2,False,True,True,Kazemabad,3000000000.0,3000.0,32608695.652173914,32.608695652173914
110.0,3,True,True,True,Keshavarz Boulevard,3950000000.0,3950.0,35909090.90909091,35.90909090909091
122.0,4,True,False,True,Keshavarz Boulevard,2420000000.0,2420.0,19836065.573770493,19.836065573770494
78.0,2,True,True,True,Keshavarz Boulevard,3500000000.0,3500.0,44871794.87179487,44.87179487179487
60.0,1,False,True,False,Keshavarz Boulevard,1900000000.0,1900.0,31666666.666666668,31.666666666666668
130.0,2,True,True,True,Khademabad Garden,1755000000.0,1755.0,13500000.0,13.5
50.0,1,False,True,False,Khavaran,710000000.0,710.0,14200000.0,14.2
44.0,1,True,True,True,Khavaran,649000000.0,649.0,14750000.0,14.75
56.0,1,False,True,False,Khavaran,668000000.0,668.0,11928571.42857143,11.928571428571429
86.0,2,True,True,True,Komeil,1978000000.0,1978.0,23000000.0,23.0
55.0,1,True,True,False,Komeil,1090000000.0,1090.0,19818181.818181816,19.818181818181817
51.0,2,False,True,True,Komeil,1050000000.0,1050.0,20588235.29411765,20.58823529411765
70.0,2,False,True,True,Komeil,1250000000.0,1250.0,17857142.85714286,17.857142857142858
48.0,1,False,True,False,Komeil,820000000.0,820.0,17083333.333333332,17.083333333333332
73.0,1,False,True,True,Komeil,1460000000.0,1460.0,20000000.0,20.0
55.0,1,True,True,True,Komeil,1100000000.0,1100.0,20000000.0,20.0
46.0,1,False,False,False,Komeil,700000000.0,700.0,15217391.304347826,15.217391304347826
40.0,1,False,True,True,Komeil,810000000.0,810.0,20250000.0,20.25
50.0,2,False,True,False,Komeil,730000000.0,730.0,14600000.0,14.6
148.0,2,True,False,True,Koohsar,4500000000.0,4500.0,30405405.405405406,30.405405405405407
105.0,2,True,True,True,Koohsar,4000000000.0,4000.0,38095238.0952381,38.095238095238095
80.0,2,True,True,True,Koohsar,2400000000.0,2400.0,30000000.0,30.0
87.0,2,True,True,True,Koohsar,2350000000.0,2350.0,27011494.252873562,27.01149425287356
170.0,2,True,True,True,Kook,7140000000.0,7140.0,42000000.0,42.0
100.0,2,True,True,True,Kook,3580000000.0,3580.0,35800000.0,35.8
128.0,3,True,True,True,Kook,3950000000.0,3950.0,30859375.0,30.859375
190.0,3,True,True,True,Kook,13000000000.0,13000.0,68421052.63157895,68.42105263157895
200.0,3,True,True,True,Kook,12000000000.0,12000.0,60000000.0,60.0
193.0,3,True,True,True,Kook,13000000000.0,13000.0,67357512.95336787,67.35751295336787
140.0,3,True,True,True,Kook,1792000000.0,1792.0,12800000.0,12.8
175.0,3,True,True,True,Kook,10500000000.0,10500.0,60000000.0,60.0
193.0,3,True,True,True,Kook,13000000000.0,13000.0,67357512.95336787,67.35751295336787
400.0,5,True,True,False,Lavasan,85000000000.0,85000.0,212500000.0,212.5
660.0,5,True,True,False,Lavasan,55000000000.0,55000.0,83333333.33333333,83.33333333333333
300.0,3,False,False,False,Lavasan,27000000000.0,27000.0,90000000.0,90.0
300.0,5,True,True,False,Lavasan,25000000000.0,25000.0,83333333.33333333,83.33333333333333
100.0,2,True,True,True,Lavizan,3300000000.0,3300.0,33000000.0,33.0
65.0,1,False,True,True,Lavizan,2650000000.0,2650.0,40769230.76923077,40.76923076923077
170.0,3,True,True,True,Mahallati,9200000000.0,9200.0,54117647.058823526,54.11764705882353
130.0,3,True,True,True,Mahallati,5200000000.0,5200.0,40000000.0,40.0
108.0,2,True,True,True,Mahallati,7000000000.0,7000.0,64814814.81481481,64.81481481481481
100.0,2,True,True,True,Mahallati,5300000000.0,5300.0,53000000.0,53.0
750.0,5,True,True,True,Mahmoudieh,75000000000.0,75000.0,100000000.0,100.0
226.0,4,True,True,True,Mahmoudieh,17000000000.0,17000.0,75221238.9380531,75.2212389380531
112.0,2,True,True,True,Mahmoudieh,8400000000.0,8400.0,75000000.0,75.0
85.0,2,True,True,True,Majidieh,2500000000.0,2500.0,29411764.70588235,29.41176470588235
120.0,2,True,True,True,Majidieh,1620000000.0,1620.0,13500000.0,13.5
75.0,2,False,True,False,Malard,250000000.0,250.0,3333333.3333333335,3.3333333333333335
50.0,1,False,False,False,Malard,250000000.0,250.0,5000000.0,5.0
128.0,3,True,True,True,Marzdaran,6700000000.0,6700.0,52343750.0,52.34375
192.0,3,True,True,True,Marzdaran,12670000000.0,12670.0,65989583.333333336,65.98958333333334
164.0,3,True,True,True,Marzdaran,10000000000.0,10000.0,60975609.75609756,60.97560975609756
128.0,3,True,True,True,Marzdaran,5200000000.0,5200.0,40625000.0,40.625
165.0,3,True,True,True,Marzdaran,10230000000.0,10230.0,62000000.0,62.0
181.0,3,True,True,True,Marzdaran,13000000000.0,13000.0,71823204.41988951,71.8232044198895
175.0,3,True,True,True,Marzdaran,11375000000.0,11375.0,65000000.0,65.0
146.0,3,True,True,True,Marzdaran,8500000000.0,8500.0,58219178.08219178,58.21917808219178
135.0,3,True,True,True,Marzdaran,6200000000.0,6200.0,45925925.925925925,45.925925925925924
135.0,3,True,True,True,Marzdaran,7425000000.0,7425.0,55000000.0,55.0
211.0,3,True,True,True,Marzdaran,15800000000.0,15800.0,74881516.58767773,74.88151658767774
182.0,3,True,True,True,Marzdaran,11600000000.0,11600.0,63736263.73626374,63.73626373626374
181.0,3,True,True,True,Marzdaran,13000000000.0,13000.0,71823204.41988951,71.8232044198895
163.0,3,True,True,True,Marzdaran,11100000000.0,11100.0,68098159.50920245,68.09815950920245
95.0,2,True,True,True,Marzdaran,4085000000.0,4085.0,43000000.0,43.0
140.0,2,False,True,True,Marzdaran,5400000000.0,5400.0,38571428.571428575,38.57142857142858
90.0,2,True,True,True,Marzdaran,6230000000.0,6230.0,69222222.22222222,69.22222222222223
90.0,2,True,True,True,Marzdaran,6500000000.0,6500.0,72222222.22222222,72.22222222222223
157.0,3,True,True,True,Marzdaran,10200000000.0,10200.0,64968152.866242036,64.96815286624204
197.0,3,True,True,True,Marzdaran,15563000000.0,15563.0,79000000.0,79.0
128.0,3,True,True,True,Marzdaran,6700000000.0,6700.0,52343750.0,52.34375
180.0,3,True,True,False,Marzdaran,10800000000.0,10800.0,60000000.0,60.0
130.0,4,False,False,False,Mehrabad,6200000000.0,6200.0,47692307.692307696,47.69230769230769
120.0,2,False,False,False,Mehrabad River River,2600000000.0,2600.0,21666666.666666668,21.666666666666668
92.0,2,True,True,False,Mehran,2500000000.0,2500.0,27173913.04347826,27.17391304347826
114.0,2,True,True,True,Mehran,6840000000.0,6840.0,60000000.0,60.0
114.0,2,True,True,True,Mehran,6840000000.0,6840.0,60000000.0,60.0
104.0,2,True,True,True,Mehran,4200000000.0,4200.0,40384615.384615384,40.38461538461539
134.0,2,True,True,True,Mehran,940000000.0,940.0,7014925.373134328,7.014925373134328
140.0,3,True,True,True,Mehran,8400000000.0,8400.0,60000000.0,60.0
118.0,2,True,True,True,Mehran,7080000000.0,7080.0,60000000.0,60.0
74.0,2,True,True,True,Mehran,4070000000.0,4070.0,55000000.0,55.0
